ADM2_PCODE,Area,Y_M_0,Y_M_1,Y_M_2,Y_M_3,Y_M_4,Y_M_5,Y_M_6,Y_M_7,Y_M_8,Y_M_9,Y_M_10,Y_M_11,Y_M_12,Y_M_13,Y_M_14,Y_M_15,Y_M_16,Y_M_17,Y_M_18,Y_M_19,Y_M_20,Y_M_21,Y_M_22,Y_M_23,Y_M_24,Y_M_25,Y_M_26,Y_M_27,Y_M_28,Y_M_29,Y_F_0,Y_F_1,Y_F_2,Y_F_3,Y_F_4,Y_F_5,Y_F_6,Y_F_7,Y_F_8,Y_F_9,Y_F_10,Y_F_11,Y_F_12,Y_F_13,Y_F_14,Y_F_15,Y_F_16,Y_F_17,Y_F_18,Y_F_19,Y_F_20,Y_F_21,Y_F_22,Y_F_23,Y_F_24,Y_F_25,Y_F_26,Y_F_27,Y_F_28,Y_F_29,Y_T_0,Y_T_1,Y_T_2,Y_T_3,Y_T_4,Y_T_5,Y_T_6,Y_T_7,Y_T_8,Y_T_9,Y_T_10,Y_T_11,Y_T_12,Y_T_13,Y_T_14,Y_T_15,Y_T_16,Y_T_17,Y_T_18,Y_T_19,Y_T_20,Y_T_21,Y_T_22,Y_T_23,Y_T_24,Y_T_25,Y_T_26,Y_T_27,Y_T_28,Y_T_29
UG3079,107149.86232723699,6467.265733448952,6102.2594226816755,5781.718359390449,5501.121852324883,5255.949210234583,5041.679741869155,4853.792755978207,4687.767561311345,4539.083466618179,4403.21978064831,4278.553890741806,4163.4631842387125,4038.936576936392,3894.6572204035483,3734.7986591611416,3583.660301476624,3448.1530840747523,3266.598175829396,3014.509708130315,2724.55995224301,2447.84485083107,2166.8705787071954,1959.3705858482201,1866.8963126240596,1851.6431367678533,1830.2145997055836,1814.4415180273654,1804.0239006738518,1788.8559478830698,1768.940866267601,5807.312424143512,5769.949662645002,5689.046975261054,5570.881630364678,5421.730896328885,5247.872041526684,5055.582334331086,4851.139043115099,4640.819436251731,4430.900782113998,4212.861591132239,3978.1803737368077,3807.128188014024,3735.5798182222156,3725.416258906413,3705.4541906271093,3693.3028416007764,3638.579680983128,3510.0992995175916,3333.3360871648943,3169.7219476933146,3012.697025810374,2843.9316605605504,2662.313053663301,2476.5365782239573,2291.2704451582185,2099.413059718736,1953.3352172850894,1877.633152450567,1847.3427747026897,12274.578157592463,11872.209085326678,11470.765334651504,11072.00348268956,10677.680106563468,10289.55178339584,9909.375090309293,9538.906604426444,9179.90290286991,8834.120562762308,8491.415481874044,8141.64355797552,7846.064764950416,7630.237038625764,7460.214918067555,7289.114492103734,7141.455925675529,6905.177856812525,6524.609007647907,6057.896039407904,5617.5667985243845,5179.56760451757,4803.302246408771,4529.209366287361,4328.179714991811,4121.485044863803,3913.8545777461013,3757.359117958941,3666.489100333637,3616.2836409702904
UG3080,363075.301440861,3079.02145210698,3381.388380183799,3594.290600209239,3727.4447550060736,3790.5674873970806,3793.375440205023,3745.5852562526848,3656.913578362836,3537.0770493582518,3395.792312061703,3226.3344008674726,3021.9783501698316,2874.6488449340404,2826.945744839865,2839.2608674245917,2834.5060132981193,2834.242633641338,2788.963329486465,2668.2535185115566,2500.9226601852206,2346.134477047364,2191.983841489222,2057.6465979202676,1958.602913098963,1884.4321437685828,1805.4715274714586,1723.1392737681524,1661.0633913701768,1626.586827410528,1608.5443630630841,2736.09214052017,3121.870912412744,3399.7908667738343,3581.368902318119,3678.121917760273,3701.566811814973,3663.220483196898,3574.5998306207225,3447.221752801125,3292.603148452782,3108.1128925018734,2891.1198598745827,2723.881068228061,2646.2094638539725,2627.177874101511,2592.269182188913,2551.854414065381,2523.1798322729583,2505.906057268769,2493.96434568258,2483.0383873902506,2475.68710886048,2443.329127306868,2371.807341805092,2272.9149091434097,2176.4280904931534,2080.982837770559,1970.7374043587047,1842.2789444497637,1704.2593610135407,5815.11359262715,6503.259292596544,6994.081466983073,7308.813657324193,7468.689405157354,7494.942252019996,7408.805739449583,7231.513408983558,6984.298802159377,6688.3954605144845,6334.447293369346,5913.098210044414,5598.529913162101,5473.155208693837,5466.438741526103,5426.775195487033,5386.097047706719,5312.1431617594235,5174.159575780326,4994.8870058678,4829.172864437614,4667.670950349702,4500.975725227136,4330.410254904055,4157.347052911992,3981.899617964612,3804.1221115387116,3631.8007957288814,3468.8657718602917,3312.803724076625
UG2049,107462.050705471,6157.344327923614,6217.973630291347,6199.185088146207,6110.409884350594,5961.079201766912,5760.624223257554,5518.476131684929,5244.06610991143,4946.8253407994625,4636.185007211426,4309.473415977977,3964.0188739297814,3669.7669440879336,3460.3545613783103,3308.904280568097,3155.495659311837,3012.8255114545086,2873.996864945619,2729.806764650672,2587.3804103480647,2461.0835913410174,2345.68831103728,2251.3043933820754,2183.6383830344666,2135.6153075389584,2091.799928769797,2052.0948291387053,2020.550723466514,1996.5879569465862,1976.1700977646976,6692.393145226161,6424.443147591063,6151.625976625467,5876.5084173657715,5601.65725484837,5329.639274109649,5063.021260186013,4804.369998113851,4556.252272929558,4321.234869669528,4094.567702650622,3871.5006861897023,3691.1849589208277,3570.8210473194586,3491.0251242633894,3416.505176034991,3355.870413233829,3281.475493080431,3176.4854787653067,3054.277561294841,2940.261172893878,2823.5911924082156,2729.992711510019,2672.948141021444,2635.4647144093433,2597.100602019031,2573.9841870221812,2493.22759284062,2320.356037300037,2095.074954684332,12849.737473149777,12642.41677788241,12350.811064771675,11986.918301716367,11562.736456615283,11090.263497367203,10581.497391870942,10048.436108025282,9503.07761372902,8957.419876880955,8404.0411186286,7835.519560119484,7360.951903008761,7031.175608697769,6799.929404831486,6572.000835346827,6368.695924688338,6155.472358026051,5906.292243415979,5641.657971642906,5401.344764234896,5169.279503445496,4981.2971048920945,4856.586524055911,4771.080021948302,4688.900530788828,4626.079016160887,4513.778316307134,4316.943994246623,4071.2450524490296
UG3081,140797.185830022,5001.685372298867,4771.890609189864,4555.505023059931,4351.8751620065805,4160.347574127319,3980.2688075196493,3810.985410281087,3651.8439305091383,3502.1909163013106,3361.3729157551143,3226.3810099647926,3094.206280024599,2975.972609048339,2875.737479140039,2785.781037387431,2700.4623729876453,2628.273377157378,2522.833882398214,2362.8442835660303,2172.7316911126304,1993.5684861761933,1811.5549911797868,1677.636080573558,1619.5296959132986,1610.999985398905,1597.9100740203432,1590.8676387946628,1573.6528399172303,1532.6688373230722,1476.675054965283,5288.963416559888,4930.983120810708,4607.631398063648,4316.750785638231,4056.1838208539775,3823.7730410304075,3617.360983487045,3434.790185543411,3273.9031845190257,3132.5425177334137,3007.09036485788,2893.928905563746,2798.2024654115717,2720.674297017293,2654.8058647558078,2597.607652244915,2554.8522889916576,2484.7318513779364,2367.7683347000134,2224.134195191776,2088.3269394997537,1947.2635211453228,1844.6522505494688,1803.7358518708984,1800.430918518648,1791.0595884261904,1788.7353564266118,1753.764379507527,1663.3912574293502,1538.86670482372,10290.648788858754,9702.873730000572,9163.136421123578,8668.62594764481,8216.531394981295,7804.041848550057,7428.346393768132,7086.63411605255,6776.094100820336,6493.915433488528,6233.471374822673,5988.135185588345,5774.17507445991,5596.4117761573325,5440.586902143239,5298.0700252325605,5183.125666149035,5007.56573377615,4730.612618266044,4396.865886304407,4081.895425675947,3758.8185123251096,3522.288331123027,3423.265547784197,3411.430903917553,3388.9696624465337,3379.602995221275,3327.4172194247576,3196.0600947524226,3015.5417597890028
UG2050,78958.40383958639,2383.715492705447,2283.6356735648365,2186.8653085400997,2093.4559061025916,2003.4589747236646,1916.926022874674,1833.908559026971,1754.4580916519103,1678.6261292208455,1606.4641802051297,1539.0918915689954,1477.6289102766716,1416.7860523351253,1354.4785492299543,1293.9623249111446,1235.536914151648,1173.0930207671474,1137.4861765073417,1142.1576376477988,1169.744637185745,1195.4421596787683,1231.4100176184759,1223.5670303322322,1144.791709073853,1023.1633927340197,910.1561578056943,791.0030876175963,709.2918193774931,690.4728788810016,711.3679970245348,2122.6094321066357,2121.6775023484033,2101.581659555851,2064.723654195695,2013.5052367346548,1950.3281576394493,1877.5941673767957,1797.7050164134127,1713.062455216019,1626.0682342513335,1536.8561139653457,1445.5598548040477,1365.9211573377945,1304.877752074758,1258.0274194194753,1210.3562624104095,1160.4583242103874,1129.7738918055863,1126.0521402497805,1138.0037080772856,1149.3594521721302,1166.6964732416902,1157.931830425026,1106.504896341463,1028.0717449172619,954.1728955958664,877.6888262524066,812.173466363838,767.2873598675884,735.4631743662297,4506.324924812083,4405.313175913239,4288.44696809595,4158.179560298287,4016.9642114583194,3867.254180514123,3711.5027264037667,3552.1631080653233,3391.6885844368644,3232.532414456463,3075.948005534341,2923.1887650807193,2782.70720967292,2659.3563013047124,2551.98974433062,2445.8931765620573,2333.551344977535,2267.260068312928,2268.2097778975794,2307.7483452630304,2344.8016118508986,2398.106490860166,2381.498860757258,2251.296605415316,2051.2351376512815,1864.3290534015607,1668.6919138700027,1521.4652857413312,1457.76023874859,1446.8311713907647
UG1012,246401.18146607198,5584.494466226833,5435.945672110756,5295.032650313645,5160.4755519212395,5030.994528019275,4905.309729693496,4782.141308029638,4660.20941411344,4538.234199030641,4414.935813866981,4293.603244937198,4177.525478556025,4042.5784896642162,3878.3447588895115,3697.2509430046475,3520.1014874352354,3340.2878262329054,3183.173695653945,3062.705516081309,2966.1861227274076,2870.2611819398044,2783.548662270732,2682.6926388474726,2554.9954164756687,2414.404211148422,2281.440960053308,2144.6537069529604,2049.06384871798,2016.785087902474,2022.8699994705785,5540.246506879987,5329.718769079944,5139.6815658718,4967.469439004099,4810.416930225392,4665.858581284223,4531.128933929144,4403.562529908697,4280.493910971433,4159.257618865903,4045.035394035357,3943.0089769230726,3811.27691580401,3631.4793550372788,3424.4924324555823,3225.340619879747,3021.9651969623083,2858.6670159318955,2759.4143414238024,2701.209127593248,2639.2450593033423,2585.0753939932956,2512.024287126644,2403.137183058742,2273.317111124675,2153.408211317428,2036.0255216543028,1932.8247221322606,1852.31268875438,1787.1290958740278,11124.740973106818,10765.6644411907,10434.714216185444,10127.944990925338,9841.411458244667,9571.168310977719,9313.270241958782,9063.771944022137,8818.728110002074,8574.193432732885,8338.638638972556,8120.534455479097,7853.855405468226,7509.82411392679,7121.74337546023,6745.442107314982,6362.253023195213,6041.840711585841,5822.119857505111,5667.395250320656,5509.506241243147,5368.624056264028,5194.716925974117,4958.1325995344105,4687.721322273097,4434.849171370736,4180.679228607263,3981.8885708502403,3869.097776656854,3809.9990953446063
UG4123,174627.965688083,10380.564153835225,9664.378729192771,9035.390632669543,8486.200804588994,8009.410185274568,7597.619715049704,7243.430334237853,6939.442983162458,6678.258602146965,6452.478131514821,6256.30586027301,6083.946077428528,5919.982979887094,5753.81081060506,5582.840555956509,5427.341658387058,5297.963468241055,5097.064875737434,4782.753349841375,4403.378409622584,4043.7353877408073,3680.3291567303927,3395.86108796158,3237.9827134075554,3165.8484826782665,3088.919103767023,3022.8517835030257,2962.8766819076095,2896.7380659333908,2829.202741539553,10237.487179129179,9496.296899676223,8844.836679988712,8275.58622072777,7781.025222554514,7353.633386130068,6985.890412115552,6670.276001172087,6399.269853960795,6165.351671142798,5971.504271918381,5820.710475487839,5652.9343898164525,5439.649478487004,5204.8447977781225,4991.164614970379,4778.234486109357,4622.804834933919,4553.566769875449,4534.940676287592,4509.494366784749,4496.920521674609,4416.652654620446,4225.399717992194,3963.4199696968035,3717.305268477221,3473.3883064319707,3240.7776705768624,3033.9038615764644,2848.2174676642803,20618.0513329644,19160.675628868994,17880.227312658255,16761.787025316764,15790.435407829082,14951.253101179773,14229.320746353405,13609.718984334544,13077.52845610776,12617.82980265762,12227.810132191391,11904.656552916367,11572.917369703548,11193.460289092065,10787.685353734632,10418.506273357438,10076.197954350413,9719.869710671352,9336.320119716824,8938.319085910176,8553.229754525557,8177.249678405002,7812.513742582026,7463.38243139975,7129.26845237507,6806.224372244244,6496.240089934996,6203.654352484472,5930.641927509855,5677.420209203833
UG4124,234592.747597701,10152.356645071068,9819.394864965068,9522.987000693767,9258.245631081978,9020.28333495452,8804.212691136214,8605.146278451868,8418.196675726302,8238.476461784334,8061.098215450784,7888.134966762899,7721.659745757951,7521.982875198538,7270.296031484581,6982.59314707823,6701.665301491985,6428.540866963657,6128.7534552530215,5792.544509571312,5439.734440194826,5093.42236818429,4741.212654122379,4457.521675319295,4279.275594134485,4171.057225654454,4061.1520102149148,3964.657404879111,3854.0190650324503,3708.539877444665,3543.0658969503584,11070.610301735158,10447.52937334709,9923.324378614288,9486.1208553587,9124.044341402261,8825.220374566916,8577.7744926746,8369.832233547251,8189.519135006812,8024.960734875215,7890.906974939464,7802.107796986517,7613.566719013112,7260.160470911087,6809.887802397521,6382.159236102112,5936.638870864288,5603.759439418528,5455.193761516826,5420.307461998642,5363.249851992313,5318.938876521189,5201.2844611903465,4956.239102331493,4630.595312458258,4329.982663300259,4039.0227071688273,3752.3386993341846,3479.721046823486,3222.625404198143,21222.966946806227,20266.92423831216,19446.311379308056,18744.36648644068,18144.32767635678,17629.43306570313,17182.920771126468,16788.028909273555,16427.995596791145,16086.058950325998,15779.041941702362,15523.767542744468,15135.54959421165,14530.456502395667,13792.48094947575,13083.824537594097,12365.179737827944,11732.512894671549,11247.73827108814,10860.041902193469,10456.672220176602,10060.151530643569,9658.806136509642,9235.514696465978,8801.652538112712,8391.134673515175,8003.680112047938,7606.357764366635,7188.260924268151,6765.691301148501
UG1013,244862.41112706,5021.8718995378495,4763.3863525172965,4559.602976271285,4403.476995905275,4287.963636524722,4206.018123235096,4150.595681141848,4114.65153535044,4091.140910966333,4073.019033094984,4063.115072761935,4064.2582009927173,4020.0339132924087,3903.6495429263146,3737.6821527601255,3578.446495946751,3423.0136501186344,3243.7595777463043,3035.281744801323,2812.7568798901866,2591.360241696818,2361.571973743209,2187.9663845725904,2102.1865527445584,2074.130419301026,2041.1262460994699,2014.5964600186044,1979.0990679800186,1920.275259380323,1846.1532402470643,4974.229912977156,4726.353189632253,4539.374820016633,4404.905335577829,4314.55526776337,4259.935148020788,4232.655507797612,4224.326878541372,4226.5597916996,4230.964778719827,4245.900454525779,4279.725434041185,4240.309831332588,4085.7680108951263,3857.954754604918,3637.527721806494,3404.6560709871897,3208.157198395485,3079.272464875484,2992.0363664703464,2890.879992825006,2788.882671345524,2670.7994545439415,2524.1061594191187,2359.8821653816094,2205.1460479141897,2058.592107605607,1908.2522932933496,1752.2104421728714,1597.4356845656816,9996.101812515006,9489.73954214955,9098.977796287918,8808.382331483102,8602.518904288092,8465.953271255883,8383.25118893946,8338.978413891811,8317.700702665934,8303.98381181481,8309.015527287715,8343.983635033903,8260.343744624997,7989.41755382144,7595.636907365044,7215.974217753244,6827.669721105824,6451.916776141789,6114.554209676807,5804.793246360533,5482.240234521823,5150.454645088734,4858.765839116531,4626.292712163677,4434.012584682636,4246.272294013659,4073.1885676242114,3887.351361273368,3672.4857015531943,3443.588924812746
UG3082,544446.353169219,2778.0414237992873,2761.337546732121,2719.9826075474143,2657.4801094272198,2577.3335555535878,2483.0464491085745,2378.12229327423,2266.0645912326054,2150.3768461657555,2034.5625612557333,1916.7737572747583,1795.1624549950552,1699.9895696478263,1645.4615692347825,1619.0275097084887,1592.156613786025,1568.4269986434583,1550.9690974927853,1537.7857031182057,1527.252678273975,1519.164083168727,1512.8662940470247,1500.5395543193767,1478.0217878073306,1447.122695694149,1416.7154099680884,1388.5069297833475,1343.3220679663327,1273.62108597969,1189.2660672258914,2573.5292311595613,2609.355055013669,2604.984034330899,2566.178603287502,2498.701196059728,2408.31424682383,2300.780189756055,2181.8614590326547,2057.3204888298797,1932.91971332398,1801.7058215302552,1656.7255024640037,1567.3199161062328,1564.6829869550936,1616.4299137039845,1660.7327244753214,1712.0579183572297,1732.6476049665903,1698.1403434949548,1627.6950176932432,1564.8917343288956,1501.086210698106,1437.779994411693,1380.1057828350363,1324.7414147379982,1265.8514245216952,1207.7461769018637,1139.3783718628529,1055.6885700356022,964.4153859938763,5351.5706549588485,5370.69260174579,5324.966641878313,5223.658712714721,5076.034751613315,4891.360695932404,4678.902483030284,4447.92605026526,4207.697334995635,3967.4822745797132,3718.4795788050133,3451.887957459059,3267.309485754059,3210.1445561898763,3235.457423412473,3252.8893382613464,3280.4849170006883,3283.6167024593756,3235.9260466131605,3154.9476959672184,3084.0558174976227,3013.9525047451307,2938.3195487310695,2858.1275706423667,2771.864110432147,2682.5668344897836,2596.253106685211,2482.7004398291856,2329.309656015292,2153.6814532197677
UG3083,132229.798098359,9437.504586356094,9222.795188581567,8965.050781285103,8672.85329582384,8354.784663554896,8019.42681583543,7675.361684022554,7331.171199473402,6995.437293545109,6676.741897594803,6355.099230741399,6010.523512103791,5794.435234230253,5772.551752954367,5867.751862918589,5950.157461170925,6061.29671818876,6045.020369727997,5815.450156667052,5451.43901548556,5117.635145397563,4781.009310895602,4486.7930042303315,4274.0335928935965,4116.561171245507,3943.945917208992,3764.018736465097,3615.387850043552,3508.2293666733904,3427.0716322930657,8890.20716861481,8902.749061417082,8834.07508689339,8695.401679806779,8497.945274920294,8252.922306996992,7971.549210799912,7665.042421092103,7344.61837263661,7021.493500196483,6683.751328525778,6319.475382378552,6055.546646562803,5949.447375859562,5942.995275004908,5920.816172290434,5906.333356061704,5849.728993169242,5714.672901202091,5525.869165661828,5350.958881875852,5184.342023676554,4982.519870426353,4733.149902305149,4455.471844884491,4178.0270581635805,3891.458207671658,3644.2942357818933,3462.437395523815,3323.5513758903508,18327.711754970904,18125.54424999865,17799.125868178493,17368.254975630618,16852.72993847519,16272.349122832422,15646.910894822466,14996.213620565504,14340.055666181719,13698.235397791286,13038.850559267177,12329.998894482344,11849.981880793057,11721.999128813928,11810.747137923496,11870.973633461359,11967.630074250465,11894.749362897239,11530.123057869143,10977.30818114739,10468.594027273415,9965.351334572155,9469.312874656684,9007.183495198746,8572.033016129997,8121.972975372572,7655.476944136755,7259.682085825445,6970.666762197206,6750.6230081834165
UG2051,64967.4294532327,5525.825905600577,5594.266638456514,5605.375725888367,5564.576351203442,5477.29169770904,5348.94494871246,5184.95928752101,4990.7578974419885,4771.763961782698,4533.4006638504425,4276.4683475186075,4001.76735666058,3737.835071753239,3499.3403549717123,3277.8378713215616,3057.629790065936,2850.7553170714787,2629.557522848797,2381.6047061525987,2127.5452785342904,1890.0310986757231,1652.0178899027167,1503.5290988265026,1487.6703329749446,1558.3240971380635,1625.9950060731458,1708.2553978228914,1761.741780770158,1755.713957580154,1710.2115889679596,5917.726668691388,5790.48024747037,5651.036345625691,5500.295665748054,5339.158910428165,5168.526782256718,4989.29998382443,4802.3792177219975,4608.665186540128,4409.058592869523,4209.488023354631,4015.8820646398967,3804.0019990473124,3564.6927610600915,3313.9387054301687,3072.5417139592064,2831.1363641264024,2641.9539840799753,2531.455410687374,2474.770855258541,2417.2113880789666,2365.68483010316,2321.223596425266,2277.5316799581037,2233.2092451648027,2196.6397070666035,2170.3310748243807,2115.7180718314225,2015.75129867487,1887.6090940815232,11443.552574291965,11384.746885926885,11256.412071514058,11064.872016951496,10816.450608137206,10517.471730969179,10174.25927134544,9793.137115163987,9380.429148322826,8942.459256719965,8485.956370873238,8017.649421300477,7541.837070800551,7064.033116031804,6591.77657675173,6130.171504025142,5681.891681197882,5271.511506928772,4913.060116839973,4602.316133792831,4307.24248675469,4017.7027200058765,3824.7526952517683,3765.2020129330485,3791.533342302866,3822.6347131397492,3878.586472647272,3877.4598526015807,3771.465256255024,3597.820683049483
UG1014,221762.29743903698,10198.746774028456,9898.964716306833,9665.365806463064,9485.332097196899,9346.245641208074,9235.488491196333,9140.442699861418,9048.490319903072,8947.013404021034,8823.394004915053,8703.431798361817,8612.926460138033,8347.171927558655,7816.7150071695,7124.19062090119,6459.084788715036,5780.377792110593,5217.460539788524,4852.936249925893,4627.399284698855,4386.202589809175,4145.109738159728,3980.100919896359,3908.6462453432373,3898.0353104554,3904.684799113634,3945.2280124417084,3920.885872279902,3780.549387236405,3569.286548655652,9399.257471255965,9321.388703106815,9255.371632849532,9195.233130501907,9135.000066081724,9068.699309606764,8990.357731094815,8894.00220056366,8773.659588031087,8623.356763514867,8466.638166286295,8327.048235616607,8051.025995256209,7573.563176715918,6977.23935777397,6394.595239480791,5781.066107365964,5323.636753888332,5123.034787295578,5087.029893394335,5024.73547336767,4976.814435327928,4881.218874340976,4688.66470750771,4435.460196134419,4214.056191344983,4014.192731216817,3796.886754061171,3554.6352169134525,3303.870993280876,19598.00424528442,19220.35341941365,18920.737439312594,18680.565227698804,18481.245707289796,18304.187800803098,18130.80043095623,17942.49252046673,17720.67299205212,17446.75076842992,17170.06996464811,16939.974695754638,16398.197922814863,15390.278183885417,14101.429978675162,12853.680028195828,11561.443899476557,10541.097293676856,9975.971037221472,9714.429178093189,9410.938063176845,9121.924173487656,8861.319794237335,8597.310952850947,8333.49550658982,8118.740990458617,7959.420743658526,7717.772626341073,7335.1846041498575,6873.157541936528
UG1015,102438.81801271699,5720.095763950121,5302.744007025842,4990.79610226427,4770.438017705574,4627.855721389913,4549.235181357467,4520.762365648389,4528.623242302853,4559.003779361024,4598.089944863067,4655.701650702408,4741.658808772471,4723.9776678471335,4541.576308260043,4251.542529611143,3976.7977890018656,3698.4598804140933,3428.055642179407,3185.5413343077967,2965.5323465178376,2738.300273436568,2504.525754040719,2319.7250648071777,2206.9284894044713,2143.469946917664,2082.222754128615,2030.895865319343,1979.4549360906203,1917.5979984671492,1849.809166708001,5079.866526101375,4980.410225829819,4903.652880488891,4845.162496616348,4800.50708074995,4765.2546394274505,4734.973179186611,4705.230706565188,4671.595228100937,4629.634750331615,4587.319955675565,4552.621526551122,4459.094090093141,4277.5003010782175,4040.6161936858543,3806.0244940240996,3556.8918729175234,3350.7930154698224,3220.5012755257058,3136.783328363951,3041.966810047114,2952.7873709168703,2833.3908537748584,2661.8166694795473,2459.9290685061087,2271.851947149982,2089.1193941665647,1927.477046009771,1799.3297332075972,1696.905996539277,10799.962290051495,10283.15423285566,9894.448982753162,9615.600514321923,9428.362802139862,9314.489820784918,9255.735544834999,9233.85394886804,9230.59900746196,9227.724695194682,9243.021606377974,9294.280335323594,9183.071757940274,8819.07660933826,8292.158723296998,7782.822283025966,7255.351753331617,6778.84865764923,6406.042609833503,6102.315674881789,5780.267083483683,5457.313124957589,5153.115918582036,4868.745158884019,4603.399015423773,4354.074701278598,4120.015259485908,3906.931982100391,3716.9277316747466,3546.715163247278
UG1016,86597.1569732178,2366.3355541258557,2136.478996830514,1955.1090629897762,1816.6004491049569,1715.3278516773692,1645.6659672083233,1601.9894921991347,1578.673123151116,1570.091556565579,1570.6194889438382,1584.2351030289694,1614.9165815640526,1609.0211898415744,1541.716651879316,1436.1881229038877,1340.3594297058564,1244.5334816252007,1163.4439109699108,1109.2124748057352,1073.601994391747,1034.0451145935158,992.405203244629,963.2345176356283,950.6690831672422,948.2708506927347,947.0889668259605,950.8614676377317,940.3365462644418,905.6425024002,856.0658381844656,2142.1094297530967,2031.7731132292954,1941.8584083243281,1869.5824656656991,1812.1624358809104,1766.8154695974656,1730.7587174428672,1701.2093300446177,1675.3844580302205,1650.5012520271782,1632.8891335721466,1628.877524201781,1590.1222199978215,1495.6158297694662,1369.9123168716758,1250.6742557890254,1120.8905955511773,1048.9194947748424,1069.5467781923583,1146.4172625468566,1212.1476240843874,1284.7237486380504,1312.1927362622775,1263.3428783029922,1165.2447875883418,1077.9340794822574,991.5075835699955,908.0884715581439,835.4432083890711,771.3163072373718,4508.444983878952,4168.25211005981,3896.9674713141044,3686.1829147706558,3527.4902875582793,3412.4814368057887,3332.7482096420017,3279.8824531957334,3245.4760145957994,3221.1207409710164,3217.124236601116,3243.7941057658336,3199.1434098393956,3037.332481648782,2806.1004397755632,2591.033685494882,2365.424077176378,2212.3634057447534,2178.7592529980934,2220.0192569386036,2246.1927386779034,2277.1289518826793,2275.4272538979058,2214.0119614702344,2113.5156382810765,2025.023046308218,1942.3690512077274,1848.4250178225857,1741.0857107892712,1627.3821454218373
UG3084,201900.578608931,3246.5515514506947,3124.7346771506072,3005.4320168600443,2889.0574577036714,2776.0248868061517,2666.7481912921553,2561.641258286344,2461.1179749133835,2365.5922282979395,2275.4779055646773,2185.6670041707644,2091.051521573368,2019.6547932346439,1982.934485614254,1964.7388168343698,1946.1638909897713,1941.437150180229,1881.9047066548837,1734.831447920691,1536.550036360135,1350.8649242870015,1158.6992341644507,1024.7893384196952,985.7785394730258,1008.4657647746865,1023.49440731371,1045.3211100431813,1053.8959727912995,1032.453491954697,992.9836165340816,2723.451246288929,2779.8849749849674,2799.4486952720313,2786.831018447333,2746.7205558080814,2683.8059186514865,2602.77571827476,2508.3185659751116,2405.123073049752,2297.8778507958905,2180.0365083850247,2045.0526549886517,1953.7899125325482,1933.406896565349,1954.8872120071253,1970.3426318496533,1999.2949418389842,1972.266881028118,1853.0457096908672,1679.5845603452563,1518.9963297368508,1349.3948679181656,1240.9325796556166,1232.5757668075103,1286.591935637236,1330.1929009406706,1382.6290322275938,1397.3691836711425,1345.4332079937897,1252.6588873652152,5970.002797739624,5904.619652135574,5804.880712132075,5675.888476151004,5522.745442614233,5350.554109943641,5164.416976561104,4969.436540888495,4770.715301347691,4573.355756360568,4365.703512555789,4136.104176562019,3973.4447057671923,3916.341382179603,3919.626028841495,3916.5065228394246,3940.7320920192133,3854.1715876830017,3587.8771576115582,3216.1345967053912,2869.8612540238523,2508.0941020826162,2265.721918075312,2218.354306280536,2295.0577004119223,2353.6873082543807,2427.9501422707754,2451.265156462442,2377.8866999484867,2245.6425038992966
UG2052,23766.9425569675,3282.079297395951,3255.3646449683138,3210.625526010609,3149.945635465356,3075.40866827507,2989.098319382266,2893.0982837294605,2789.4922562591696,2680.3639319139093,2567.7970056361955,2450.6870457730165,2327.929620671363,2217.549058251384,2128.0053066466467,2051.8176810130904,1974.617205207956,1901.1636626616464,1820.160305877243,1725.1505262259586,1623.058157518445,1527.9631850574137,1437.8890632182483,1356.091930205954,1285.8876707986124,1226.2315999162915,1169.1535965705161,1111.9162236024265,1077.6366078155759,1075.6324800607088,1093.6761012198924,3475.3489482159257,3354.3300341151344,3238.9664139804295,3128.915813299009,3023.835957558072,2923.3845722448104,2827.2193828464256,2734.998114850111,2646.378493743066,2561.018245012486,2477.5101716443733,2394.447076624729,2316.811297946727,2246.3904060999516,2179.6473590680175,2114.1048849027593,2053.675246663189,1976.7434819774414,1873.3933186878944,1754.981172495986,1641.1096189167508,1525.8540080343482,1430.3944073439832,1366.6130632071488,1323.8049574761392,1280.0502930411399,1240.5339902033807,1196.4154908036,1141.3495230109397,1080.6787137116194,6757.428245611876,6609.694679083448,6449.591939991038,6278.861448764365,6099.244625833142,5912.482891627076,5720.317666575886,5524.490371109281,5326.742425656976,5128.815250648682,4928.19721741739,4722.376697296092,4534.360356198111,4374.395712746598,4231.465040081108,4088.7220901107153,3954.838909324835,3796.903787854684,3598.543844913853,3378.0393300144306,3169.0728039741643,2963.7430712525966,2786.486337549937,2652.500734005761,2550.036557392431,2449.203889611656,2352.450213805807,2274.052098619176,2216.9820030716483,2174.354814931512
