Alt_Geocode,Area,Y_M_0,Y_M_1,Y_M_2,Y_M_3,Y_M_4,Y_M_5,Y_M_6,Y_M_7,Y_M_8,Y_M_9,Y_M_10,Y_M_11,Y_M_12,Y_M_13,Y_M_14,Y_M_15,Y_M_16,Y_M_17,Y_M_18,Y_M_19,Y_M_20,Y_M_21,Y_M_22,Y_M_23,Y_M_24,Y_M_25,Y_M_26,Y_M_27,Y_M_28,Y_M_29,Y_F_0,Y_F_1,Y_F_2,Y_F_3,Y_F_4,Y_F_5,Y_F_6,Y_F_7,Y_F_8,Y_F_9,Y_F_10,Y_F_11,Y_F_12,Y_F_13,Y_F_14,Y_F_15,Y_F_16,Y_F_17,Y_F_18,Y_F_19,Y_F_20,Y_F_21,Y_F_22,Y_F_23,Y_F_24,Y_F_25,Y_F_26,Y_F_27,Y_F_28,Y_F_29,Y_T_0,Y_T_1,Y_T_2,Y_T_3,Y_T_4,Y_T_5,Y_T_6,Y_T_7,Y_T_8,Y_T_9,Y_T_10,Y_T_11,Y_T_12,Y_T_13,Y_T_14,Y_T_15,Y_T_16,Y_T_17,Y_T_18,Y_T_19,Y_T_20,Y_T_21,Y_T_22,Y_T_23,Y_T_24,Y_T_25,Y_T_26,Y_T_27,Y_T_28,Y_T_29
48806,622347.921283134,162.19650239281324,167.30092358314758,170.02744320089758,170.70921242977062,169.67938245347403,167.2711044557153,163.81752962020178,159.65180913064083,155.10709417073986,150.51653592420632,145.8676551551868,141.14797262782827,138.41879162364103,138.70452416545348,141.30143017829138,143.9649665942066,146.5243728626144,151.83235883868258,160.884268755142,172.1558881732633,183.36188022673684,195.240378455005,204.02583974573562,207.70064757819176,208.00024930811577,208.53411274413176,208.40802904308956,208.99469659986983,211.28397296563347,214.3766263265155,149.28992530165706,158.0533995295034,163.6440238081891,166.46465185740993,166.91813739686148,165.40733414623918,162.33509582523888,158.10427615355607,153.11772885088644,147.77830763692546,142.08431376427498,136.03404848553632,132.0531278558755,131.3535105291759,133.12439282385137,134.96360053115657,136.89627424491073,141.21383331419202,148.67000524335498,158.12995190737178,167.64298262750737,177.52468548028585,186.18692759869634,192.6157234616187,197.38352166754578,202.16376264799493,206.726165890949,209.94566271684553,211.46186535381702,211.6600428362837,311.4864276944703,325.35432311265095,333.67146700908665,337.17386428718055,336.5975198503355,332.67843860195444,326.15262544544066,317.7560852841969,308.2248230216263,298.29484356113176,287.9519689194618,277.1820211133646,270.4719194795165,270.0580346946294,274.42582300214275,278.9285671253632,283.42064710752516,293.0461921528746,309.55427399849697,330.28584008063507,351.0048628542442,372.76506393529087,390.212767344432,400.31637103981046,405.38377097566155,410.69787539212666,415.13419493403853,418.94035931671533,422.7458383194505,426.03666916279917
48810,304669.698682954,733.6979463800568,756.7878600854402,769.1213059069638,772.205297446392,767.5468483054904,756.6529720860227,741.0306823897547,722.1869928184509,701.6289169738762,680.8634684577954,659.8341973050601,638.4846535505218,626.1391686305117,627.4316832806212,639.1788204018756,651.2273610359517,662.8048676260063,686.8156095668439,727.7620392105313,778.749353116097,829.4398007940929,883.1723387067195,922.9134847520864,939.5365249517407,940.8917774639714,943.3067157778844,942.7363748184973,945.3901732181879,955.7457441830012,969.7354011628498,675.3148792599779,714.9565669623745,740.245827332964,753.0049743283882,755.056321905289,748.2221840203083,734.3248746300874,715.1867076912685,692.629997160493,668.4770569944027,642.7202028640223,615.3517504403759,597.3440051081923,594.1792773953475,602.1898864016318,610.5095662444932,619.252040755085,638.7825745174939,672.5106634537217,715.3028528583259,758.3351686863282,803.0351776456816,842.218940222762,871.2996798892442,892.8668753014543,914.4903557837044,935.128444438729,949.6918790260723,956.5504410138027,957.4468996559809,1409.0128256400349,1471.7444270478147,1509.3671332399279,1525.2102717747803,1522.6031702107794,1504.875156106331,1475.355557019842,1437.3737005097194,1394.2589141343692,1349.340525452198,1302.5544001690823,1253.8364039908977,1223.483173738704,1221.6109606759687,1241.3687068035074,1261.736927280445,1282.0569083810913,1325.5981840843378,1400.2727026642528,1494.052205974423,1587.774969480421,1686.2075163524012,1765.1324249748484,1810.836204840985,1833.7586527654257,1857.7970715615888,1877.8648192572264,1895.0820522442602,1912.296185196804,1927.1823008188308
48825,524170.103890235,8641.950245197799,8913.917592671542,9059.188578930318,9095.513746420436,9040.643637588206,8912.328794879928,8728.319760741919,8506.36707762048,8264.221287961922,8019.632934212552,7771.937113662213,7520.468923600751,7375.05613225679,7390.280172389562,7528.645250975985,7670.560447459721,7806.927512223203,8089.740948032088,8572.033436303951,9172.59369813704,9769.657284976647,10402.5525006513,10870.64840975747,11066.444904443768,11082.407909552214,11110.852552536771,11104.134721619395,11135.392807046244,11257.367154590049,11422.146025003336,7954.278205312032,8421.202629847821,8719.07524899191,8869.360408619354,8893.522454605203,8813.025732824526,8649.33458915237,8423.913369463788,8158.226419633839,7873.738085537577,7570.357856399928,7247.995221445789,7035.888809800937,6998.612680640709,7092.966609889739,7190.960967489899,7293.93526328393,7523.978023308487,7921.248408853113,8425.281401045773,8932.142751454921,9458.64722784294,9920.177926747414,10262.708944286009,10516.740769263713,10771.435554837872,11014.523782941042,11186.060963066,11266.845369462873,11277.40442008162,16596.22845050983,17335.120222519363,17778.26382792223,17964.87415503979,17934.16609219341,17725.354527704454,17377.65434989429,16930.280447084268,16422.447707595762,15893.371019750128,15342.294970062141,14768.464145046539,14410.944942057728,14388.892853030271,14621.611860865723,14861.52141494962,15100.862775507132,15613.718971340575,16493.281845157064,17597.875099182813,18701.800036431567,19861.19972849424,20790.826336504884,21329.153848729777,21599.148678815927,21882.288107374643,22118.658504560437,22321.453770112246,22524.21252405292,22699.550445084955
35521,214232.835922322,769.6240021776258,843.6150548018101,898.7861126065785,937.3990305327636,961.7156635211984,973.9978665127147,976.507494448146,971.5064022683242,961.2564449140825,948.0194773262535,930.8893094349646,908.9597511703444,900.3328825267484,913.6066484664188,941.5387688980741,966.3162303378111,989.1342893659537,1017.5877927258762,1052.9037470687226,1090.976167243096,1128.4334010135249,1168.3033863075837,1190.009293068159,1183.7100768699725,1159.23533327499,1136.0748385286083,1110.1136008915325,1090.0898484779543,1082.2493274727697,1082.1267675163042,774.3568869691815,819.6033546987792,853.5314769306917,877.5046385832906,892.8862245749455,901.0396198240279,903.3282092489081,901.1153777679568,895.7645102995447,888.6389917620423,879.8494346203855,869.5064513395109,865.2372891049617,870.9108777419772,884.132284808625,896.5519985884044,907.337142085423,928.832409789369,965.5409379937055,1010.9845534205781,1055.6632909725633,1103.2547570378188,1136.0345944651729,1144.7831659588542,1138.115803839201,1132.9868041667264,1124.9484994626134,1123.725330424981,1135.5226775867,1154.7358313331993,1543.9808891468074,1663.2184095005891,1752.3175895372701,1814.903669116054,1854.6018880961437,1875.0374863367426,1879.8357036970542,1872.621780036281,1857.020955213627,1836.658469088296,1810.7387440553503,1778.4662025098553,1765.5701716317103,1784.517526208396,1825.671053706699,1862.8682289262156,1896.4714314513767,1946.4202025152451,2018.444685062428,2101.960720663674,2184.0966919860884,2271.5581433454026,2326.043887533332,2328.4932428288266,2297.351137114191,2269.0616426953347,2235.062100354146,2213.8151789029353,2217.77200505947,2236.8625988495032
35522,135465.068534542,487.779246875672,534.6739645425014,569.6407759058424,594.113219817511,609.524835129323,617.3091606930957,618.8997353606441,615.7300979837839,609.2337874143321,600.844342504104,589.9874299292327,576.0887163658491,570.6211015441897,579.0338686674386,596.7369400603595,612.4406231915635,626.9024585837639,644.9359767342863,667.3188409774663,691.4487230021304,715.1887066466019,740.4578657238146,754.2148312258906,750.222457226256,734.7106334823472,720.0317662247546,703.5778188632578,690.8869844311437,685.9177482867472,685.840071102147,490.7788987342039,519.455613058007,540.9588842889423,556.1528108197824,565.9014910433009,571.0690233522695,572.519506139462,571.1170377976508,567.7257167196088,563.2096412981087,557.6389164981562,551.0836472847548,548.3778991895183,551.9737574607556,560.3533402079355,568.224818556141,575.0603241970642,588.6837890288831,611.9492514187637,640.7509162284678,669.067809833493,699.230758815821,720.0062600555685,725.5510085827038,721.3253075120845,718.0746036864737,712.9800142467706,712.2047830720255,719.6818122891901,731.8588984100903,978.558145609876,1054.1295776005084,1110.5996601947845,1150.2660306372934,1175.426326172624,1188.3781840453653,1191.4192415001062,1186.8471357814346,1176.959504133941,1164.0539838022128,1147.6263464273889,1127.172363650604,1118.999000733708,1131.0076261281943,1157.090280268295,1180.6654417477046,1201.962782780828,1233.6197657631694,1279.2680923962298,1332.1996392305982,1384.256516480095,1439.6886245396356,1474.2210912814592,1475.7734658089598,1456.0359409944317,1438.1063699112283,1416.5578331100282,1403.0917675031692,1405.5995605759372,1417.6989695122375
47755,1938.3543552219396,53.85905118377951,64.26307489800134,71.65324904863695,76.39994667627828,78.87354082151721,79.44440452494563,78.48291082715546,76.3594327687386,73.44434339028693,70.10801573239233,66.11026324195268,61.21089936586579,58.833095113193885,60.568342711916934,64.95533642154473,68.86713456974725,72.84015304635909,76.41455064575926,79.01805511636037,80.90860845278807,83.00019025539805,85.2105230290907,86.50987493075141,86.50828414051563,85.60533412853127,84.59852088010351,83.33788603252273,82.12835917617961,81.20533498291712,80.42513483032803,63.70672604053566,62.279777799433944,61.58881137308218,61.5276006970692,61.98991970698372,62.86954233841457,64.06024252695053,65.45579420818035,66.94997131769281,68.43654779107672,70.15496950327788,72.3446823292422,73.17110050777303,71.83665409574492,69.27213284681794,66.93249951027495,64.19868519925632,63.528677961593,66.1876093171277,70.876396673461,75.10745241955694,79.47024587907015,82.45410568340267,83.08558798763433,82.14136619038898,81.49842678646046,80.93361557839029,79.92232186845615,78.44068665777628,76.7160646976888,117.56577722431518,126.54285269743528,133.24206042171915,137.92754737334747,140.86346052850092,142.3139468633602,142.54315335410598,141.81522697691895,140.39431470797973,138.54456352346904,136.26523274523055,133.555581695108,132.00419562096693,132.40499680766186,134.22746926836265,135.7996340800222,137.0388382456154,139.94322860735227,145.20566443348807,151.78500512624908,158.107642674955,164.68076890816084,168.96398061415408,169.59387212814994,167.74670031892026,166.09694766656395,164.27150161091302,162.05068104463578,159.6460216406934,157.14119952801684
48820,1979.67196285315,173.50718661970032,178.96756156885561,181.8842133604524,182.61352528352063,181.5118806270902,178.93566268019083,175.24125473185256,170.7850400711052,165.92340198697863,161.01272376850275,156.0396559559193,150.99084908947003,148.0713502021254,148.37700808049146,151.15500776723377,154.00428430527194,156.74216923025415,162.4203045981185,172.10344445586995,184.1610840836054,196.14851984745064,208.85535863382077,218.25346925208925,222.18453779676872,222.50503209324057,223.07612421408922,222.9412481548574,223.56882665899315,226.01774444216522,229.32606226345501,159.70057579311842,169.07516629110404,175.05564983291856,178.0729729278129,178.55808208503808,176.9419238138449,173.65544462348447,169.1295910232076,163.79530952226537,158.0835466299086,151.99248513442444,145.5203078240996,141.26177981300523,140.51337505232019,142.40774888840346,144.37521276193078,146.4426604393619,151.06130214390356,159.03742614942502,169.15705701583965,179.33347373208923,189.9042717438621,199.1705705524374,206.0476748885077,211.1479527697735,216.2615411218555,221.14210092596454,224.58610754901986,226.20804182248796,226.42003925641225,333.20776241281874,348.04272785995965,356.93986319337097,360.6864982113335,360.06996271212824,355.87758649403577,348.89669935533703,339.91463109431277,329.71871150924403,319.0962703984113,308.03214109034377,296.5111569135696,289.3331300151306,288.8903831328116,293.56275665563726,298.3794970672027,303.1848296696161,313.48160674202205,331.14087060529494,353.31814109944503,375.4819935795399,398.75963037768287,417.4240398045266,428.2322126852764,433.65298486301407,439.33766533594473,444.0833490808219,448.154934208013,452.22578626465315,455.74610151986724
48821,2196.5225305031,92.11174200785334,95.01055350603873,96.55894966521551,96.9461277495162,96.36128502307335,94.99361875001952,93.03232619448728,90.66660462060914,88.08565129251765,85.47866347434545,82.83855418864457,80.15823645796739,78.60832875434808,78.77059682507979,80.24538520955417,81.75801315385182,83.21150535353547,86.22592191558701,91.36652099969841,97.76769792271226,104.13160491527537,110.87742961945376,115.86671196023055,117.9536431525603,118.12378750896697,118.42696960251446,118.35536628918368,118.68853601296397,119.9886210433543,121.74494565984662,84.7820685410667,89.75886446005337,92.93379205128545,94.53563281114133,94.79316823599912,93.93517982223726,92.1904490662339,89.78775746436735,86.95588651301586,83.92361770855763,80.68998632303155,77.25402762847621,74.99325424296764,74.59594011156315,75.6016280576224,76.64611814183826,77.74368777094074,80.19563888954907,84.43001494899828,89.80233895238264,95.20480951005001,100.81664977023749,105.73595562399223,109.38688250130795,112.0945252131703,114.80923420678907,117.40023267218376,119.22859175359919,120.08964649436585,120.2021919759601,176.89381054892004,184.7694179660921,189.49274171650097,191.4817605606575,191.15445325907245,188.92879857225677,185.22277526072116,180.45436208497648,175.0415378055335,169.4022811829031,163.5285405116761,157.4122640864436,153.60158299731572,153.36653693664294,155.84701326717658,158.4041312956901,160.9551931244762,166.4215608051361,175.7965359486967,187.5700368750949,199.3364144253254,211.69407938969124,221.6026675842228,227.34052565386827,230.21831272213728,233.23620380930353,235.75559896136744,237.91712776656317,240.07826753772014,241.9471376358067
48826,2834.40947764964,80.81209905297729,83.35530434388845,84.71375400034843,85.05343586000178,84.54033776049302,83.34044753946675,81.61975303456741,79.54424208343958,77.27990252372778,74.99272219307649,72.67648348890928,70.32496880864954,68.96519319104713,69.10755535418863,70.40142681505543,71.72849592269216,73.00368366746952,75.64831212340047,80.15829738245583,85.77422130023803,91.35744732071859,97.27573997151089,101.65297099908841,103.4838916932209,103.6331639946282,103.89915385662957,103.83633445140406,104.12863321895476,105.26923259556273,106.81010312765582,74.38158080791973,78.74785710656622,81.53330607371464,82.93864384184248,83.16458654342712,82.41185031094612,80.88115127687685,78.77320557369676,76.28872933388331,73.62843868991396,70.79148726754039,67.77702869251415,65.79359163094183,65.44501722875249,66.32733409824617,67.24369313389387,68.20662027052155,70.35778262886417,74.07271422997627,78.78599810665503,83.52573035473307,88.44914825595178,92.76498715611352,95.96804317133864,98.34353069769692,100.7252176683997,102.99837008071913,104.60243851689529,105.35786492267415,105.45660408966181,155.19367986089702,162.10316145045465,166.24706007406309,167.99207970184426,167.70492430392014,165.75229785041287,162.50090431144426,158.31744765713634,153.56863185761108,148.62116088299047,143.4679707564497,138.10199750116368,134.75878482198897,134.55257258294114,136.72876091330158,138.97218905658605,141.21030393799106,146.00609475226463,154.2310116124321,164.56021940689305,174.88317767545166,185.72488822746266,194.41795815520192,199.45193486455952,201.9766946923251,204.62437152502926,206.83470453212317,208.73107173585004,210.6270975182369,212.26670721731762
35528,27978.4628088622,76.30371747566096,83.63949747289443,89.1093850903533,92.93763001201847,95.34848192187079,96.56619050389112,96.81500544206031,96.31917642035921,95.30295312276873,93.9905852332697,92.29222931017112,90.1180419117822,89.26273835044262,90.57875456147681,93.34806085185028,95.8046011620251,98.0668781864938,100.88787655667832,104.38924680986412,108.16390453589568,111.8775701275016,115.83044591433958,117.98245959797529,117.35792920453218,114.93140161687731,112.63517411136924,110.0612693362745,108.07603146318587,107.29868967338147,107.28653854536795,76.77295550083961,81.25887791735607,84.62265263828073,86.99945129657377,88.52444552519543,89.33280695710587,89.55970722526538,89.34031796263413,88.80981080217236,88.10335737684034,87.23192427032699,86.20647806632158,85.78321564413984,86.34571873528415,87.6565438249014,88.88788572495719,89.95716954304352,92.08829953896114,95.72773534713528,100.23320397515084,104.6628394314562,109.3812548767083,112.6311840097571,113.49855373498795,112.83752384162545,112.32901358566883,111.53206276131064,111.41079274751482,112.58043070782735,114.48530248515145,153.07667297650056,164.89837539025052,173.73203772863403,179.93708130859224,183.87292744706622,185.898997460997,186.3747126673257,185.65949438299333,184.11276392494108,182.09394261011005,179.5241535804981,176.32451997810378,175.04595399458248,176.92447329676097,181.00460467675168,184.6924868869823,188.0240477295373,192.97617609563946,200.1169821569994,208.39710851104653,216.5404095589578,225.21170079104786,230.6136436077324,230.85648293952013,227.76892545850276,224.96418769703808,221.59333209758515,219.4868242107007,219.87912038120882,221.7718410305194
35529,163698.285040342,559.7676154911838,613.5832384568959,653.7105882044377,681.7947708391853,699.4808924665138,708.414059191797,710.2393771204112,706.6019523577313,699.146891009132,689.5192991799885,677.0600811925128,661.1101413689163,654.8355947303908,664.4899509486378,684.8057107795424,702.8270048282911,719.4231743990498,740.1181496032389,765.804364365488,793.4954286043817,820.7390517265153,849.7375319457361,865.5248041260727,860.9432200052536,843.1421007791928,826.2968690090304,807.4145839060882,792.8507865397802,787.14817094211,787.0590295966713,563.2099669693836,596.1189027395613,620.7957107122417,638.2320162891294,649.4194448719293,655.3496218623447,657.0141726620817,655.404722672844,651.5128972963363,646.3303219342628,639.9374479251493,632.4147266075188,629.3096536989771,633.436202727588,643.0524769055168,652.0856586678243,659.9299748286526,675.56404372752,702.2631138780758,735.3154408561571,767.8114521942904,802.425966950379,826.2675978660543,832.6306622535208,827.7813160218764,824.05086092461,818.2043923989397,817.3147497645476,825.8952681192617,839.869495992191,1122.9775824605674,1209.7021411964572,1274.5062989166795,1320.0267871283147,1348.900337338443,1363.7636810541417,1367.2535497824929,1362.0066750305753,1350.6597883054683,1335.8496211142512,1316.997529117662,1293.524867976435,1284.1452484293677,1297.9261536762258,1327.8581876850592,1354.9126634961153,1379.3531492277025,1415.6821933307588,1468.067478243564,1528.810869460539,1588.5505039208056,1652.163498896115,1691.792401992127,1693.5738822587743,1670.9234168010692,1650.3477299336405,1625.618976305028,1610.1655363043278,1613.0434390613718,1626.9285255888622
35530,333510.689608255,333.66599097491184,365.744379722398,389.66346963429345,406.4038747087254,416.94620894382115,422.2710863377077,423.35912088851217,421.1909265943617,416.74711745338357,411.008307463705,403.58162321849744,394.07419131093377,390.33406276391594,396.0888263854812,408.1986339588917,418.9407575562462,428.8333936793745,441.16924380789266,456.4802695275677,472.9863449426792,489.22570988124124,506.51110914905576,515.9215782761486,513.1905899341356,502.5797078577789,492.5386106946062,481.2832678163699,472.6020869455541,469.202874841906,469.1497396395637,335.7179059085101,355.3342475175158,370.04358659552105,380.4370107048284,387.1056074077406,390.64046426655955,391.6326688435883,390.6733087011293,388.3534714014849,385.2642445069576,381.4535834052449,376.96944348404344,375.1185731786831,377.57832440067705,383.3103881885115,388.6948825437985,393.3707185157814,402.68986623205546,418.6046341064345,438.30644798744044,457.67665353916266,478.30965550404204,492.5211624960582,496.31405468036263,493.42345899582466,491.19981134850656,487.7148515160101,487.18455385815844,492.29922479840707,500.628975275028,669.3838968834219,721.0786272399138,759.7070562298145,786.8408854135539,804.0518163515617,812.9115506042672,814.9917897321004,811.864235295491,805.1005888548684,796.2725519706626,785.0352066237424,771.0436347949772,765.452635942599,773.6671507861582,791.5090221474032,807.6356401000446,822.2041121951559,843.8591100399481,875.0849036340022,911.2927929301196,946.9023634204038,984.8207646530977,1008.4427407722068,1009.5046446144981,996.0031668536035,983.7384220431127,968.99811933238,959.7866408037125,961.5020996403131,969.7787149145917
35532,90806.1073537708,1790.7789458557563,1962.9430402549053,2091.316334990843,2181.16176650206,2237.742271227046,2266.3207856042964,2272.160246072299,2260.523589069545,2236.673751034526,2205.8736684057344,2166.0147971579445,2114.9885932659336,2094.9153954867684,2125.80110118637,2190.794205412084,2248.446976087152,2301.540563917105,2367.746834005232,2449.9208137922255,2538.508602053985,2625.6649603665637,2718.435364703772,2768.941171045219,2754.284009634653,2697.3356107109926,2643.4452363646033,2583.038028691652,2536.4462986622098,2518.2027928084285,2517.9176169342077,1801.7915340688157,1907.072061055277,1986.016800143745,2041.7981068753265,2077.588336791126,2096.5598454322553,2101.8849883398157,2096.7361210549143,2084.2855991186593,2067.7057780721557,2047.2540335894444,2023.1877413445627,2013.2541562139536,2026.4555934728583,2057.2194690611805,2086.117946231285,2111.213067437932,2161.228753653939,2246.6430067260285,2352.3822630692152,2456.341783809953,2567.078708592751,2643.3515932393093,2663.7079723963902,2648.194200563096,2636.259926071288,2617.556213430029,2614.7101156202034,2642.160455357252,2686.866064963427,3592.5704799245723,3870.015101310182,4077.3331351345882,4222.959873377386,4315.330608018172,4362.880631036552,4374.045234412115,4357.259710124459,4320.959350153185,4273.57944647789,4213.268830747389,4138.176334610496,4108.169551700722,4152.256694659229,4248.0136744732645,4334.564922318437,4412.753631355037,4528.975587659171,4696.563820518254,4890.8908651232005,5082.006744176517,5285.514073296523,5412.292764284528,5417.991982031043,5345.529811274088,5279.705162435892,5200.5942421216805,5151.156414282414,5160.3632481656805,5204.783681897635
35527,2238.3672406333603,87.16423977627511,95.54414180543209,101.79257379304121,106.16570350562438,108.91969870970345,110.31072717180041,110.59495665843706,110.0285549361353,108.86768977141705,107.36852893080419,105.42844130495847,102.94479578454147,101.9677545153762,103.4710830157049,106.63455242446882,109.4407389967583,112.02501224282445,115.2475312105419,119.24726130311339,123.55917664238899,127.80141866401817,132.3169183412732,134.7752341517618,134.06181256465337,131.2899104621715,128.66685442296233,125.72659853000664,123.45879617474661,122.57081317700452,122.55693259955184,87.70026586319999,92.82468220779083,96.6672324214615,99.38232749591734,101.1243784228636,102.04779619400577,102.30699180104907,102.0563762356988,101.45036048966037,100.64335555463899,99.64788891612749,98.47648805961829,97.99298150788036,98.63554726504432,100.13294580417747,101.53954808582453,102.76102610780644,105.19548583125047,109.35293272941799,114.49967730614848,119.55979516658088,124.94979587916032,128.66229651461657,129.65312139865264,128.89800527173455,128.31711732615042,127.40673425647277,127.26820353948816,128.60431934382856,130.78031685294812,174.8645056394751,188.36882401322293,198.45980621450272,205.54803100154172,210.04407713256705,212.35852336580618,212.9019484594861,212.0849311718341,210.31805026107742,208.01188448544318,205.07633022108595,201.42128384415975,199.96073602325657,202.10663028074924,206.76749822864628,210.98028708258283,214.7860383506309,220.44301704179236,228.60019403253136,238.0588539485375,247.36121383059907,257.2667142204335,263.4375306663784,263.714933963306,260.18791573390604,256.98397174911275,253.1333327864794,250.72699971423475,251.17513252083307,253.33724945249998
35531,41596.3745338357,128.77596152882305,141.15638239306335,150.38778120990912,156.84861882028218,160.91735606510434,162.97245378529766,163.39237282178385,162.55557401548478,160.84051820732236,158.6256662382184,155.75939147174384,152.09006727146948,150.64659186507225,152.86760104817594,157.54129322964954,161.6871377258102,165.5051287170812,170.2660603468774,176.17523929976676,182.54563895782434,188.81310365434484,195.48427768561407,199.11617975162724,198.06217469002613,193.9669820020288,190.0916936480175,185.74777599208437,182.39733743220427,181.08543628212564,181.06492916069433,129.56788351065063,137.13866781468545,142.81563020242348,146.82689661663906,149.40059300010634,150.76484529559963,151.14777944589324,150.77752139376122,149.88219708197803,148.68993245331777,147.21923554472346,145.48861439313782,144.77428447049212,145.72360753122322,147.93585580061134,150.01396217715416,151.81856699433743,155.41522424137727,161.55741317379318,169.16118500066295,176.6369749957609,184.60013208859127,190.0849598532899,191.54879893238834,190.43319443122547,189.57499368577868,188.22999867665644,188.02533406674223,189.9993040703436,193.214110666539,258.34384503947365,278.2950502077488,293.20341141233257,303.6755154369213,310.31794906521066,313.7372990808973,314.54015226767706,313.33309540924597,310.72271528930037,307.31559869153614,302.97862701646727,297.5786816646073,295.42087633556434,298.59120857939917,305.4771490302609,311.70109990296436,317.3236957114186,325.6812845882547,337.73265247355994,351.7068239584873,365.45007865010575,380.08440977420537,389.2011396049171,389.61097362241446,384.4001764332543,379.6666873337962,373.97777466874084,370.4226714989465,371.0847403524692,374.2790398272333
35533,1285.6241754322698,57.82173582415226,63.3806724196803,67.5256656517204,70.42664833984202,72.25355330361461,73.17631336260753,73.36486133639028,72.9891300445323,72.21905230660303,71.22456094217188,69.93757402875005,68.29000964384865,67.64187431732859,68.6391303528758,70.73766634388498,72.59919328195427,74.31351061103176,76.45121802879414,79.10450036399541,81.96487556728246,84.77903190708011,87.77445790554206,89.40521941696711,88.93196025395996,87.0931764523378,85.35313196938517,83.40266809453193,81.89828659196742,81.30922943314359,81.30002152721293,58.17731694812221,61.57667709189807,64.12569169003075,65.92679164035842,67.08240784071926,67.69497118895134,67.86691258289288,67.70066292038204,67.29865309925697,66.76331401735575,66.10295597807868,65.32588928482576,65.00514780762526,65.43140363319127,66.42472587604802,67.35781703271036,68.16810316632139,69.78303934819508,72.54094555112181,75.9551175744163,79.31182443082075,82.88736414124813,85.35010842153403,86.00738730535755,85.50646941396255,85.12112846431164,84.51721186829006,84.4253153787019,85.31164829540462,86.75512963415677,115.99905277227447,124.95734951157837,131.65135734175115,136.35343998020045,139.33596114433385,140.87128455155886,141.23177391928317,140.68979296491435,139.51770540586,137.98787495952763,136.04053000682873,133.61589892867443,132.64702212495385,134.07053398606706,137.162392219933,139.95701031466461,142.48161377735315,146.2342573769892,151.64544591511722,157.91999314169877,164.09085633790085,170.66182204679018,174.75532783850116,174.93934755931753,172.59964586630036,170.47426043369683,167.919879962822,166.3236019706693,166.6208777285482,168.0551511613697
35535,626993.075390841,28232.895599915777,30947.184208218045,32971.07991514774,34387.55663271304,35279.58827292209,35730.14874778311,35822.21196930421,35638.751849493565,35262.742300359365,34777.157233909755,34148.753963602365,33344.28980289482,33027.82165654799,33514.7566336711,34539.41885062073,35448.35552185462,36285.41345313378,37329.20208770217,38624.73295151176,40021.38203927867,41395.463622019,42858.0546082317,43654.31433616748,43423.23382295397,42525.40206092588,41675.78221813355,40723.41989237912,39988.86833791502,39701.2465758099,39696.75058009045,28406.516836836734,30066.338747130736,31310.958348933153,32190.390069380584,32754.648335609592,33053.74757475674,33137.702213958604,33056.52668035174,32860.23540107274,32598.84280325818,32276.40659607527,31896.984488691294,31740.374498089415,31948.504487344835,32433.518729686184,32889.12364744964,33284.76597078735,34073.298611758095,35419.91467349797,37086.96877422092,38725.96408594289,40471.80996258633,41674.30588954213,41995.23858948251,41750.653008856156,41562.50073347681,41267.623480626535,41222.75273699184,41655.52674931222,42360.34228982363,56639.41243675251,61013.52295534878,64282.0382640809,66577.94670209361,68034.23660853168,68783.89632253985,68959.91418326282,68695.2785298453,68122.9777014321,67376.00003716793,66425.16055967764,65241.274291586116,64768.19615463741,65463.26112101594,66972.93758030691,68337.47916930425,69570.17942392113,71402.50069946027,74044.64762500973,77108.3508134996,80121.42770796189,83329.86457081803,85328.6202257096,85418.47241243647,84276.05506978204,83238.28295161037,81991.04337300565,81211.62107490686,81356.77332512212,82057.09286991408
35537,140465.63939288302,3535.8374528979693,3875.7701133956425,4129.239199248815,4306.636215092489,4418.352665561657,4474.780055291332,4486.309888916505,4463.333671072179,4416.242906393353,4355.429099515029,4276.728995715896,4175.979340274653,4136.3454346078315,4197.328302063045,4325.655169206376,4439.488775568132,4544.320416816465,4675.042642420619,4837.292615592982,5012.206454711704,5184.293979771154,5367.466264566793,5467.188411793479,5438.248300729515,5325.805453237056,5219.400580450074,5100.128422401944,5008.134496796883,4972.113261020455,4971.550191065846,3557.5814680636763,3765.45460075352,3921.3285376531253,4031.466996320255,4102.133694312671,4139.592349188138,4150.106678504415,4139.940399819265,4115.357230690451,4082.620888675735,4042.2395540351486,3994.7214070287214,3975.1078517028714,4001.1736802108203,4061.915998217139,4118.975144910931,4168.524683267682,4267.279103756534,4435.926895802066,4644.705775917486,4849.970623350584,5068.617244842807,5219.215688247124,5259.4087262784615,5228.777264058817,5205.213408290225,5168.283506786235,5162.663974545619,5216.863819455944,5305.13366008378,7093.418920961645,7641.2247141491625,8050.5677369019395,8338.103211412745,8520.486359874329,8614.372404479469,8636.41656742092,8603.274070891443,8531.600137083804,8438.049988190764,8318.968549751045,8170.700747303374,8111.453286310703,8198.501982273865,8387.571167423515,8558.463920479062,8712.845100084147,8942.321746177153,9273.219511395047,9656.91223062919,10034.264603121737,10436.0835094096,10686.404100040603,10697.657027007976,10554.582717295874,10424.613988740299,10268.41192918818,10170.798471342501,10188.9770804764,10276.683851149626
