fid,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin2RefN,admin2AltN,admin2Al_1,date,validOn,validTo,Shape_Leng,Shape_Area,F_20_to_24sum,F_5_to_9sum,M_15_to_19sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,M_20_to_24sum,F_1_to_4sum,F_30_to_34sum,M_30_to_34sum,F_15_to_19sum,M_25_to_29sum,M_0_to_1sum,F_25_to_29sum,M_1_to_4sum,M_5_to_9sum,F_35_to_39sum,F_0_to_1sum,Area
"911",Colombia,CO,Valle del Cauca,CO76,El Cerrito,CO76248,El Cerrito,,,2009/01/01,2014/10/29,,1.4249171517,0.0365122373553,2793.94588958449,2272.38841789996,2572.70158922696,2560.33854179829,2486.11869259237,2379.22499719774,2573.2113179802,1664.68839555467,2899.50220566988,2563.40731930383,2633.33478156454,2592.87350197835,432.260840296862,2880.92709704512,1745.59560599725,2361.54921638977,2733.69876866089,411.170727654506,44853.1193418207
"912",Colombia,CO,Valle del Cauca,CO76,La Cumbre,CO76377,La Cumbre,,,2009/01/01,2014/10/29,,0.737528613556,0.0181619162172,487.757244009059,396.705355430022,449.133012529463,446.974646135699,434.017637002282,415.356633924413,449.222160894424,290.61528719333,506.184859188739,447.510564353783,459.718187896069,452.654692913406,75.4625350733986,502.942104740068,304.739771252032,412.270713633392,477.23945471039,71.780700452684,22310.7950158404
"913",Colombia,CO,Meta,CO50,El Castillo,CO50251,El Castillo,,,2009/01/01,2014/10/29,,1.1636107988,0.0463963240302,204.972868986195,193.221795534133,207.622696360166,217.281190972892,210.069659889967,180.673595586908,202.533485092339,152.588233214803,205.796397929837,196.514738165366,205.863279293641,204.814725015895,39.9598172038823,210.103678095504,161.369419540744,207.446271056775,192.328028524003,37.6886226206407,56998.9455364622
"914",Colombia,CO,GuainÃ­a,CO94,Barranco Mina,CO94343,Barranco Mina,,,2009/01/01,2014/10/29,,7.19948760531,0.779277255968,501.408939562996,653.079000976883,615.178540510911,655.278436380664,642.243289593185,471.745808757518,508.049589538976,486.490928304647,541.427065589254,531.93897413931,543.247551587603,568.677680758457,121.386721333058,557.239494530357,490.195068387122,699.469237479185,469.261665680813,120.161127727323,957653.82662401
"915",Colombia,CO,Valle del Cauca,CO76,Palmira,CO76520,Palmira,,,2009/01/01,2014/10/29,,1.90009315701,0.0806517559613,14661.0100194361,11924.2816598573,13500.1322813403,13435.2906269941,13045.8135303352,12484.8399196988,13502.7313150074,8735.39400885394,15214.9248799146,13451.3085925356,13818.2786177008,13605.9177477384,2268.27412924604,15117.4429048287,9159.95386648015,12392.1553898291,14344.8956901565,2157.60398069111,99088.3051607147
"916",Colombia,CO,Valle del Cauca,CO76,Yumbo,CO76892,Yumbo,,,2009/01/01,2014/10/29,,0.738671788125,0.0189504960075,5983.20371757168,4866.29155323189,5509.40932848491,5482.93315054942,5323.99255724717,5095.08240972552,5510.5028859349,3564.90956641361,6209.25095009897,5489.50713472161,5639.25518813822,5552.60894991178,925.681218113867,6169.47283896804,3738.17129805963,5057.22815270815,5854.18446021993,880.517016569618,23281.5699033114
"917",Colombia,CO,Tolima,CO73,Natagaima,CO73483,Natagaima,,,2009/01/01,2014/10/29,,1.65708303711,0.0698100424597,908.249724687194,973.959023150732,1028.22848872398,1098.14513047005,1041.41774764622,875.766792203533,855.90549273754,708.3747608345,979.879976139404,904.953196078422,998.840117039508,886.611261389335,185.125079690624,949.837967589614,747.589265199378,1024.5615915946,951.49610013247,174.965451390512,85769.9939271882
"918",Colombia,CO,Tolima,CO73,Ataco,CO73067,Ataco,,,2009/01/01,2014/10/29,,2.37135520258,0.0832820448475,877.297276650323,940.782469497761,993.159024342895,1060.6856637809,1005.90692670038,845.84967152332,826.759437153814,684.267329763272,946.41230592737,874.065244150348,964.773493855027,856.406425638124,178.822823803581,917.433461692184,722.138910720125,989.659278654261,918.960933009163,169.011021845246,102334.427897752
"919",Colombia,CO,Meta,CO50,Granada,CO50313,Granada,,,2009/01/01,2014/10/29,,1.06008284948,0.0281965925689,3217.18428503256,3032.74344114726,3258.77507165377,3410.37151095178,3297.18178011477,2835.79117300408,3178.89654476894,2394.97289943299,3230.11011218093,3084.42834680597,3231.1598626487,3214.70210760646,627.19566999597,3297.71571395337,2532.79940568982,3256.00596130034,3018.71517854277,591.547773804807,34644.3482387665
"920",Colombia,CO,Meta,CO50,Mesetas,CO50330,Mesetas,,,2009/01/01,2014/10/29,,3.98137428919,0.164221404359,401.123054984608,378.126711558289,406.308652764739,425.209909663216,411.097254601686,353.570425989048,396.349285974778,298.608584382193,402.734665426833,384.570857925341,402.8655494579,400.813574027998,78.1996369673871,411.163826745586,315.792986935412,405.963395931263,376.377648063877,73.755007258791,201838.507865874
"921",Colombia,CO,Meta,CO50,Fuente de Oro,CO50287,Fuente de Oro,,,2009/01/01,2014/10/29,,1.20040485675,0.044342775071,632.422030639951,596.165341524349,640.597791901557,670.398052037694,648.147637553513,557.449202207907,624.895570533059,470.794797528186,634.962941667007,606.325366026897,635.169297385088,631.934094440308,123.291774486002,648.25259752397,497.888215462561,640.053450465319,593.407717716706,116.284244701965,54488.9348301795
"922",Colombia,CO,Valle del Cauca,CO76,Cali,CO76001,Cali,,,2009/01/01,2014/10/29,,1.05998620742,0.0449992309242,116327.760447301,94613.9288905184,107117.215646179,106602.695997181,103512.244990711,99059.5554727046,107138.347509881,69311.9845457645,120721.07551456,106728.646103172,109641.212294822,107956.64479001,17997.8468956288,119948.91089228,72680.5658535464,98326.3339864421,113817.282980503,17119.7559710394,55294.9184390193
"923",Colombia,CO,Tolima,CO73,Alpujarra,CO73024,Alpujarra,,,2009/01/01,2014/10/29,,1.04119984994,0.040825928817,203.169111222844,217.870952597354,230.001712541212,245.640074963099,232.953728950815,195.888160913601,191.464710596134,158.465358653921,219.177047260804,202.421856147819,223.428008526796,198.330834998749,41.4125566424918,212.464957728866,167.236026770785,229.190133378608,212.820613062941,39.1402468360902,50167.3221706764
"924",Colombia,CO,Meta,CO50,San Juan de Arama,CO50683,San Juan de Arama,,,2009/01/01,2014/10/29,,2.50353444946,0.0948009957285,391.947518362489,369.477207463846,397.014497683849,415.483395665593,401.693562092492,345.482637725043,387.282947599539,291.778027181485,393.522263813124,375.773946676694,393.650153862662,391.645116518368,76.4108501950177,401.758611377096,308.569343086798,396.677138450847,367.768153385754,72.0678896276877,116503.858297242
"925",Colombia,CO,Meta,CO50,Puerto Lleras,CO50577,Puerto Lleras,,,2009/01/01,2014/10/29,,3.60135382048,0.208051818629,457.153200395987,430.944654542545,463.063139094389,484.604583939479,468.520628092985,402.958268954477,451.712616377336,340.3191823159,458.989925772417,438.288939969556,459.139092052705,456.800490246445,89.1228112740573,468.59649927268,359.903956861672,462.669655551144,428.95127636689,84.0573415022445,255704.807951261
"926",Colombia,CO,Valle del Cauca,CO76,Pradera,CO76563,Pradera,,,2009/01/01,2014/10/29,,0.91012480837,0.0289037297502,2703.38595265639,2198.76836019591,2489.3411248409,2477.38970469066,2405.57072669652,2302.12248543755,2489.80888467003,1610.75563270436,2805.52640348091,2480.33038760477,2548.00177950133,2508.83734958421,418.256580021931,2787.54981783382,1689.04230942181,2285.04238515475,2645.10091417166,397.84957188103,35516.0855449079
"927",Colombia,CO,Meta,CO50,MapiripÃ¡n,CO50325,Mapiripan,,,2009/01/01,2014/10/29,,8.65899145471,0.968658723401,863.5242617986,814.694043534248,874.623259953747,915.818154616492,885.507268539943,761.631894385137,853.036065634304,643.556978100911,867.290120369369,828.550393531637,867.452375324443,863.019360351471,168.533010915637,885.147005732862,680.585549778916,874.349518447547,810.444334547843,158.955743618795,1190606.12250974
"928",Colombia,CO,Valle del Cauca,CO76,Candelaria,CO76130,Candelaria,,,2009/01/01,2014/10/29,,0.808407348642,0.0241235881068,4231.59703260101,3441.68047217838,3896.51865285076,3877.79574784078,3765.38313376531,3603.46729245409,3897.29084936716,2521.28349797707,4391.4531418737,3882.42762179673,3988.3467577789,3927.06694865972,654.68807617994,4363.33168612979,2643.82179006655,3576.72095846198,4140.32951870374,622.745958368294,29643.3954865497
"929",Colombia,CO,Huila,CO41,Villavieja,CO41872,Villavieja,,,2009/01/01,2014/10/29,,1.41510120314,0.0439410732884,449.964116920251,491.035819568322,493.598342825309,524.151124443277,504.680094088893,393.751472990843,436.650619252818,369.658371080528,443.957910381141,421.545213812497,479.771188019542,444.948632226093,95.4447833996092,451.106498644222,385.433956573717,515.398186109029,410.416028822423,91.3039953387633,54000.7097897402
"930",Colombia,CO,Huila,CO41,Aipe,CO41016,Aipe,,,2009/01/01,2014/10/29,,2.16118282215,0.0648717501715,1432.21157954796,1562.94735061517,1571.08444743301,1668.32906692778,1606.36067020334,1253.25795720029,1389.84543435648,1176.61754641659,1413.06125813676,1341.73450779356,1527.07393587241,1416.25208371785,303.798568169528,1435.83229434001,1226.82749112183,1640.49089359818,1306.28381370986,290.619370179076,79725.0689831787
"931",Colombia,CO,Valle del Cauca,CO76,Florida,CO76275,Florida,,,2009/01/01,2014/10/29,,0.996752287304,0.0335847574605,2781.33961457759,2263.28693009587,2561.92460134183,2549.80198442284,2475.72805532848,2367.84797355963,2562.29010552936,1658.32546250906,2885.37135611102,2551.54626897036,2621.92229699553,2581.6401184256,430.589132451132,2867.68749450578,1738.84476215148,2352.14737286232,2720.02101246314,409.599110847717,41272.7628943982
"932",Colombia,CO,Cauca,CO19,Puerto Tejada,CO19573,Puerto Tejada,,,2009/01/01,2014/10/29,,0.555636863881,0.00750490570601,1764.57881740853,1683.85006411374,1802.67190941609,1832.06464761496,1743.94267402589,1346.77873266488,1782.94164898433,1304.28478394169,1586.29504158907,1545.53809631243,1760.97685735673,1741.93968325667,334.088936870685,1762.87878701836,1349.14885415416,1762.11628398485,1411.53474608809,322.152607872384,9223.19882908004
"933",Colombia,CO,Tolima,CO73,Planadas,CO73555,Planadas,,,2009/01/01,2014/10/29,,1.98689251244,0.128268198468,1126.37777946133,1207.82236709737,1275.10296575399,1361.77851759153,1291.44221250399,1085.95660543686,1061.50803346664,878.501592781802,1215.08213646815,1122.20454689953,1238.66125120129,1099.55401479092,229.582607154502,1177.91132874589,927.121775818523,1270.57179087715,1179.82893926301,216.986030890461,157659.965940294
"934",Colombia,CO,Valle del Cauca,CO76,JamundÃ­,CO76364,Jamundi,,,2009/01/01,2014/10/29,,1.54695819181,0.0461879389072,8989.07114600693,7315.80511950352,8280.65751752036,8241.59300509584,8002.01275384985,7651.78471182904,8281.91620196938,5360.71057047078,9323.98705444532,8245.94188708812,8474.20308804,8344.15202223742,1391.89945429558,9267.83366858959,5620.8967979349,7603.0859767074,8789.1985243354,1324.07198211816,56766.7062836156
"935",Colombia,CO,Cauca,CO19,Miranda,CO19455,Miranda,,,2009/01/01,2014/10/29,,1.05117665516,0.0194719234579,2791.68983254954,2660.33859506366,2849.3730207691,2895.35521421535,2756.54646879039,2133.13331572898,2818.3553081376,2059.73221386375,2513.37847558875,2446.31273903535,2784.59352935618,2754.3143831843,527.652022555645,2789.86940078367,2130.81321189948,2783.84117412078,2237.9757435678,508.744801658759,23931.3489738223
"936",Colombia,CO,Huila,CO41,Baraya,CO41078,Baraya,,,2009/01/01,2014/10/29,,1.49084826906,0.054347351973,398.524545419146,434.890434686677,437.147466081078,464.201570176985,446.964966293657,348.705396111356,386.747054295964,327.407909902395,393.172919830075,373.335218868917,424.90424784238,394.088931331295,84.5353399578598,399.523254051688,341.378432411118,456.469217358739,363.450288319495,80.8683168271236,66798.3175025213
"937",Colombia,CO,Huila,CO41,Neiva,CO41001,Neiva,,,2009/01/01,2014/10/29,,2.74465261322,0.0998174080547,16146.4667345511,17620.6927432008,17711.5996706716,18807.7864358309,18109.4651293622,14127.6433649976,15669.3073836651,13265.6857556853,15929.203503733,15125.5669915492,17215.449847447,15966.7487798543,3425.12050379565,16186.6497538276,13831.6385705001,18494.8852615277,14724.7635977078,3276.56616175245,122700.23915546
"938",Colombia,CO,Cauca,CO19,Villa Rica,CO19845,Villa Rica,,,2009/01/01,2014/10/29,,0.643274903409,0.00623760988193,761.041728213429,726.138091653585,777.409116717055,790.072944209911,752.081304566003,580.903640319593,768.906650018878,562.434657212347,684.23506815359,666.597570484504,759.454296793789,751.241530382074,144.067363910377,760.328178612515,581.786157150753,759.885757612064,608.88734990079,138.918887818232,7666.42932108022
"939",Colombia,CO,Cauca,CO19,LÃ³pez,CO19418,Lopez,,,2009/01/01,2014/10/29,,3.38321535748,0.25667390743,889.962411779677,849.788472525484,909.561806816899,924.466989411681,879.933004944061,678.906221996644,899.567218687385,658.364585636562,799.511916624848,779.329677083238,888.358803101815,878.771625853318,168.63021360409,888.98168501351,680.978129569383,889.309717544587,711.219334146241,162.613158340238,315521.259452538
"940",Colombia,CO,Meta,CO50,Vista Hermosa,CO50711,Vista Hermosa,,,2009/01/01,2014/10/29,,6.05099560612,0.413367270399,1196.25662525193,1128.11549582455,1211.67952220869,1268.37710739838,1226.33522675652,1054.75292495789,1181.88223829688,891.001647503261,1201.2560210365,1147.32298980927,1201.56848767711,1195.43878794197,233.334442897576,1226.20566303094,942.272669408412,1210.95578086897,1122.58372422663,220.073488696973,508211.918146511
"941",Colombia,CO,Cauca,CO19,Padilla,CO19513,Padilla,,,2009/01/01,2014/10/29,,0.373541711241,0.00583716756753,367.048780575395,350.754616539925,375.328735285439,381.517222405411,363.104403713718,279.830222302116,371.184485581703,271.810010068119,329.473391642794,321.339157217182,366.495534237474,362.548680359498,69.6159731268417,366.581701882184,281.129663287662,367.078699715436,292.981309564784,67.1358775172848,7174.14186122795
"942",Colombia,CO,Cauca,CO19,Caloto,CO19142,Caloto,,,2009/01/01,2014/10/29,,1.0893093017,0.0321651928478,2478.38640338322,2368.3649660931,2534.29430272244,2576.08020216273,2451.75318805408,1889.4693420378,2506.3115094807,1835.31527199852,2224.66990114423,2169.74593059905,2474.65077398857,2448.00083133718,470.060902786092,2475.23259766866,1898.24342569197,2478.58842218155,1978.26810222445,453.314803664456,39536.9649789488
"943",Colombia,CO,Cauca,CO19,Corinto,CO19212,Corinto,,,2009/01/01,2014/10/29,,0.749325668891,0.0235506672763,1759.10099573992,1681.02474759053,1798.79665333312,1828.4627354159,1740.21679189918,1341.12630986632,1778.91307279398,1302.66892655066,1579.04132201336,1540.0501094216,1756.46204086067,1737.53259308822,333.640036602097,1756.86831696867,1347.3360633027,1759.26017981744,1404.15948469948,321.753497948317,28946.4647655432
"944",Colombia,CO,GuainÃ­a,CO94,Puerto Colombia,CO94884,Puerto Colombia,,,2009/01/01,2014/10/29,,9.08054531707,1.26357141292,421.284996214832,548.82417273194,517.18969309768,550.999899058123,540.151671786763,396.549716243782,426.820920865932,408.284476005887,455.323747195107,447.192972323588,456.672922816986,478.024767922572,101.833476314165,468.688332527592,411.233348470305,588.025921889392,394.637114012599,100.844476680459,1553869.76209761
"945",Colombia,CO,Huila,CO41,Tello,CO41799,Tello,,,2009/01/01,2014/10/29,,1.31451064185,0.0401622004758,555.554075077176,606.28326029086,609.408642651397,647.125808239216,623.099781555822,486.090981604997,539.141221802798,456.445593332639,548.07896122057,520.42825866607,592.336758323247,549.372173771728,117.851781673788,556.937235108577,475.919970519142,636.36225635407,506.636720587034,112.740058270894,49368.2936539878
"946",Colombia,CO,Cauca,CO19,Santander Quilichao,CO19698,Santander Quilichao,,,2009/01/01,2014/10/29,,1.40518883163,0.041640427299,4833.13735333877,4617.99550316669,4941.74407989206,5023.14348740969,4780.78900770564,3685.0498539051,4887.22179652471,3578.47752718488,4338.9397653928,4231.42656700034,4825.62132842978,4773.63549151132,916.528296657605,4827.12085830932,3701.20936543588,4832.89199958649,3858.59349933919,883.86821706593,51187.7289392115
"947",Colombia,CO,Cauca,CO19,Buenos Aires,CO19110,Buenos Aires,,,2009/01/01,2014/10/29,,1.44275975369,0.0301169696,2406.28838896239,2298.26372739207,2459.70903720614,2500.09926370741,2379.5886861016,1835.25792315369,2432.63735582842,1780.7002957114,2161.13847953011,2106.98200177238,2402.18780845869,2376.28158337506,456.090785711829,2403.50049788575,1841.82800733484,2405.17442226643,1922.24376328452,439.825144730334,37020.8500688759
"948",Colombia,CO,Cauca,CO19,ToribÃ­o,CO19821,Toribio,,,2009/01/01,2014/10/29,,1.01506632231,0.0387198671463,1526.79838466644,1459.02562937513,1561.2452916773,1586.99010175816,1510.39845054876,1164.00818807166,1543.99830277218,1130.63924572698,1370.5059680019,1336.6674988172,1524.50178783084,1508.07895428094,289.579485906754,1524.85769307287,1169.40667058039,1526.92879817658,1218.71446946089,279.262923145579,47598.0935452879
"949",Colombia,CO,Huila,CO41,Palermo,CO41524,Palermo,,,2009/01/01,2014/10/29,,1.58732476166,0.0665706451507,1724.68632867304,1882.15003260528,1891.86280510365,2008.95149200503,1934.35893636732,1509.04635632015,1673.71313491417,1416.96312169766,1701.47854816192,1615.63803162402,1838.86740964139,1705.48788617854,365.851064336253,1728.97761515668,1477.41362283425,1975.52639550925,1572.82698170887,349.983672162198,81839.8314777538
"950",Colombia,CO,Meta,CO50,Puerto Rico,CO50590,Puerto Rico,,,2009/01/01,2014/10/29,,3.51951287909,0.277543207625,882.468337261118,831.951372897223,893.869487695047,935.508087377704,904.468126839376,777.905728509882,871.942651205522,657.017161574069,886.04671805189,846.126640351053,886.321419795975,881.805358574027,172.05950796324,904.558785351459,694.826575158717,893.161950213311,828.04977087173,162.280349729896,341243.740738236
"951",Colombia,CO,Huila,CO41,Santa MarÃ­a,CO41676,Santa Maria,,,2009/01/01,2014/10/29,,1.01911542356,0.0369636072156,549.014455464552,599.139425063971,602.231263889233,639.503770207753,615.75893567095,480.370401112363,532.788304645568,451.057809073944,541.62678905949,514.301423661527,585.361391545855,542.903070673929,116.460320678831,550.380488331313,470.300843801,628.863654513843,500.673504997627,111.409299238876,45440.1256973611
"952",Colombia,CO,Cauca,CO19,SuÃ¡rez,CO19780,Suarez,,,2009/01/01,2014/10/29,,1.08671788649,0.0320135923284,602.055172014516,575.328518280759,615.636443654308,625.787168089999,595.585371740395,458.994121212163,608.838800940895,445.838893480366,540.421791104367,527.079537284561,601.147704685107,594.673840868054,114.188246521109,601.289042144315,461.125541419839,602.104246716946,480.565314794425,110.12024662731,39355.4612313491
"953",Colombia,CO,Cauca,CO19,Paez,CO19517,Paez,,,2009/01/01,2014/10/29,,2.57316629913,0.137956873894,1529.76955866348,1462.22801526531,1564.49672684632,1590.43324561871,1513.70535766031,1166.6073970811,1546.88317429577,1133.04690790852,1373.44359719125,1339.45398306602,1527.66309366957,1511.01281041908,290.20150798402,1527.84882503608,1171.91857804102,1530.29010597127,1221.43774355401,279.8576051243,169624.481998623
"954",Colombia,CO,Meta,CO50,Puerto Concordia,CO50450,Puerto Concordia,,,2009/01/01,2014/10/29,,2.71001234696,0.103497461972,1194.53750542708,1131.70996334299,1209.44115474488,1269.95548364043,1228.51728782308,1056.92255840125,1178.55171350623,895.29890898522,1201.81843515375,1150.76329197123,1201.20776512695,1194.96649873338,234.446412079837,1224.49991978559,946.763127361832,1212.34346489544,1122.44633557275,221.134893585135,127252.480388214
"955",Colombia,CO,Cauca,CO19,Jambalo,CO19364,Jambalo,,,2009/01/01,2014/10/29,,0.870098686917,0.0192135106202,1084.19897680869,1036.06881880667,1108.65653869207,1126.93626604974,1072.54796690471,826.570354331285,1096.41513928445,802.880026248284,973.207739986246,949.180609818781,1082.564782809,1070.9064554167,205.633612727805,1082.81930772914,830.408679399174,1084.28735259059,865.416405218188,198.307836832653,23621.5827181816
"956",Colombia,CO,Cauca,CO19,Morales,CO19473,Morales,,,2009/01/01,2014/10/29,,1.51096232429,0.0402282596857,1234.73284427996,1179.92013165588,1262.58617659734,1283.40392375505,1221.46416855283,941.334188746812,1248.64514022699,914.354615212476,1108.33120724472,1080.96806919551,1232.87175305042,1219.59474342858,234.184481785938,1233.16161706811,945.705440431775,1234.83349016082,985.573757394042,225.841570195538,49459.2646407506
"957",Colombia,CO,Huila,CO41,Iquira,CO41357,Iquira,,,2009/01/01,2014/10/29,,1.84503776125,0.0606940673415,722.545261598309,788.25008792174,792.445084356586,841.401911005145,810.135720401071,632.001513202325,701.264605383971,593.464851129684,712.665566307958,676.751414776081,770.255588013912,714.498138154915,153.226350741301,724.342332493747,618.772828698682,827.351127192494,658.726702596643,146.583213689984,74623.0187232382
"958",Colombia,CO,CaquetÃ¡,CO18,San Vicente del CaguÃ¡n,CO18753,San Vicente del Caguan,,,2009/01/01,2014/10/29,,10.7038197682,1.5507255431,4664.12255881558,5548.79268897315,5363.90627492037,5724.52513085333,5629.8206272091,3991.8343280264,4953.08230548022,4800.85310661248,4637.78805902228,4415.69144259353,5152.34029862948,4760.41167170044,1263.53916382597,4731.93489821655,5102.5410599482,5847.38150874063,4216.27926479843,1185.78975312836,1907967.84080188
"959",Colombia,CO,Cauca,CO19,TimbiquÃ­,CO19809,Timbiqui,,,2009/01/01,2014/10/29,,2.31424792819,0.177306841068,890.135807392187,850.620572629967,910.215655930806,925.223454575287,880.570237260312,678.620700878557,900.165371852461,659.170756986132,799.011137081659,779.284676022944,888.794121124316,879.222543211537,168.826798170077,889.0030880915,681.771995786694,890.208364283433,710.513611411443,162.812279097503,218012.881544452
"960",Colombia,CO,Guaviare,CO95,San JosÃ© Guaviare,CO95001,San Jose Guaviare,,,2009/01/01,2014/10/29,,14.215197836,1.33363530449,3800.70081629071,4681.13065214588,3745.19662849107,4745.06021604415,4725.70616857781,4126.08891282752,3411.85493063675,4003.99191137683,4297.80199213992,4715.3800147544,4104.81331271955,4060.05557688863,1045.74697308487,3907.63534186011,4223.03224871631,4505.26232559909,3876.89000639982,988.96842057613,1640059.98585928
"961",Colombia,CO,Cauca,CO19,Caldono,CO19137,Caldono,,,2009/01/01,2014/10/29,,1.04637246097,0.0282600851908,1732.4340118086,1655.52716623759,1771.51457883464,1800.72362912912,1713.81694330601,1320.77102544671,1751.95413238322,1282.91641479032,1555.08188530942,1516.68910081219,1729.82274410641,1711.19398241956,328.58052082255,1730.22944766935,1326.90425874153,1732.57522622449,1382.84286022047,316.87471442367,34744.7390691746
"962",Colombia,CO,GuainÃ­a,CO94,Morichal Nuevo,CO94888,Morichal Nuevo,,,2009/01/01,2014/10/29,,7.47958844277,0.682590378129,92.188811074866,120.04551994459,113.036912907381,120.521183538291,118.16506858814,86.853339600264,93.3386251502525,89.4217432265141,99.6609978001616,97.9522815201999,99.9308226667272,104.545380881307,22.3092035920936,102.488522264346,90.0910862615892,128.538041361549,86.3968624438094,22.0867787699381,839470.288957142
"963",Colombia,CO,Huila,CO41,Rivera,CO41615,Rivera,,,2009/01/01,2014/10/29,,0.893187528841,0.0280711283456,899.940721210558,982.119771242724,987.181208558497,1048.2794390968,1009.36041831737,787.41704914649,873.356306536472,739.401338929078,887.832030596561,843.040785865509,959.526061982731,889.927619830123,190.909576572507,902.181653767009,770.948717452586,1030.84495822783,820.69937160355,182.62888564539,34513.5548115111
"964",Colombia,CO,Cauca,CO19,PiendamÃ³,CO19548,Piendamo,,,2009/01/01,2014/10/29,,0.97179296741,0.015092934285,2510.43596780486,2398.99177541491,2567.06684879307,2609.39310678467,2483.45834090654,1913.90325132851,2538.7221908858,1859.04888292309,2253.43849743344,2197.80427308753,2506.65203216299,2479.65745985694,476.139554019552,2507.24137797859,1922.79079887457,2510.64059937093,2003.85032365378,459.176901420113,18557.6988812986
"965",Colombia,CO,Huila,CO41,Teruel,CO41801,Teruel,,,2009/01/01,2014/10/29,,0.675079257129,0.01708962257,308.438384674024,336.59878098662,338.33578759525,359.27562194597,345.935684280936,269.873896870064,299.322472206783,253.405972569715,304.287965787109,288.936473314418,328.858229873236,305.004985558335,65.4278458152548,309.205826864112,264.216781627154,353.297964974539,281.280257236212,62.5901629964355,21011.7673673519
"966",Colombia,CO,Cauca,CO19,Silvia,CO19743,Silvia,,,2009/01/01,2014/10/29,,1.39236572964,0.0544669027029,1554.07523020683,1485.08615364693,1589.13234727923,1615.33424532227,1537.37483946397,1184.79406539071,1571.58570177574,1150.8366897807,1394.98198687402,1360.54184307531,1551.73279986531,1535.02191971941,294.752264785406,1552.09763196344,1190.29586589243,1554.2019059835,1240.47543653054,284.251602990087,66973.5972619161
"967",Colombia,CO,Huila,CO41,Campoalegre,CO41132,Campoalegre,,,2009/01/01,2014/10/29,,1.04621401492,0.0374962234346,1606.02046458353,1752.64998528617,1761.69447560492,1870.72695791256,1801.26669046329,1405.21745201387,1558.554445524,1319.46994220803,1584.40947778919,1504.47516030329,1712.34539357224,1588.14295738982,340.678931753035,1610.01649104082,1375.76118748472,1839.60164960567,1464.60969569394,325.903284675645,46105.9972624072
"968",Colombia,CO,Huila,CO41,Yaguara,CO41885,Yaguara,,,2009/01/01,2014/10/29,,0.941136951118,0.0261323932976,431.402263739845,470.789250774309,473.218742983649,502.506575879175,483.848459720379,377.463427951327,418.652147410903,354.430303117144,425.597214201465,404.125604014611,459.962805779884,426.600085489568,91.5116996811994,432.475658995099,369.551013723714,494.145830664318,393.41711536271,87.5427293830144,32133.0379169747
"969",Colombia,CO,Huila,CO41,Algeciras,CO41020,Algeciras,,,2009/01/01,2014/10/29,,1.37981859398,0.0548675809663,1135.93370070239,1239.80176517798,1246.12656423904,1323.26002627041,1274.16723204707,993.875889991294,1102.50593631959,933.587222678587,1120.66045187972,1064.12644917436,1211.19863651623,1123.33919921471,241.054532017675,1138.77892135188,973.448717757361,1301.3179465232,1035.90132360882,230.591946748202,67473.1576683791
"970",Colombia,CO,Cauca,CO19,CajibÃ­o,CO19130,Cajibio,,,2009/01/01,2014/10/29,,1.33868840182,0.0441215280996,2001.0270217224,1912.19669717504,2046.16655990412,2079.90412061475,1979.52360181534,1525.54065161641,2023.57350191427,1481.81714043068,1796.17858524993,1751.83346337429,1998.01090865443,1976.49398247642,379.522969913494,1998.48066656687,1532.6247692036,2001.19013066264,1597.23597689229,366.002319260908,54253.342097059
"971",Colombia,CO,Huila,CO41,Nataga,CO41483,Nataga,,,2009/01/01,2014/10/29,,0.664671783989,0.0108164499334,274.821553482441,299.592119176406,301.284694622736,319.821713082725,307.919363469118,240.194195964374,266.795644544996,225.595642950386,270.913399014622,257.300310572609,292.855841304408,271.759695165558,58.2437631710782,275.49646614911,235.205354077974,314.448410193669,250.354650622234,55.7211337045883,13300.9223536197
"972",Colombia,CO,NariÃ±o,CO52,El Charco,CO52250,El Charco,,,2009/01/01,2014/10/29,,3.98921405435,0.190905387562,1744.79601656867,1624.03691006347,1760.11751687014,1701.36745984957,1629.83324195514,1414.92449079,1749.34909308888,1321.65884311718,1659.86613230221,1544.39710833435,1715.37587902357,1731.69515930256,342.790733717353,1776.48247680604,1384.2893114615,1710.00791571091,1512.88622699003,326.443946494197,234821.424367533
"973",Colombia,CO,Huila,CO41,Hobo,CO41349,Hobo,,,2009/01/01,2014/10/29,,0.776622807153,0.0157889489887,323.515968154185,353.052946540294,354.874864358222,376.838313116459,362.846271168673,283.06630883459,313.954436861677,265.793372852029,319.16266232566,303.060732442653,344.934009502176,319.914732404286,68.6261955270893,324.320925773587,277.132653477602,370.568446380086,295.030252866447,65.6497965342714,19416.1323666771
"974",Colombia,CO,Cauca,CO19,InzÃ¡,CO19355,Inza,,,2009/01/01,2014/10/29,,1.46989294334,0.0665901523118,1555.68472204986,1486.75566826737,1590.85020651761,1617.12868409953,1539.09523813357,1186.13019579067,1573.17377535743,1152.10709202895,1396.51286199968,1362.0102988102,1553.40547083365,1536.61277256045,295.079291085131,1553.70871917834,1191.61649318365,1555.95236765873,1241.87034992385,284.5653868019,81889.8506447613
